1000 100
bec	0.038592994 -0.10773964 -0.20914094 0.38448858 0.056544244 -0.0374597 0.35698915 0.31160802 -0.016439544 0.4034071 -0.12355384 0.010996029 0.070844136 -0.08553026 0.25041685 -0.19564094 0.28174698 0.114277445 0.5201521 0.009195874 -0.04460312 -0.31429297 0.06713697 0.69870406 -0.5461091 -0.2727086 0.5161263 0.07128592 0.17138924 -0.24995057 0.05231732 -0.6300851 -0.43747354 0.6126082 -0.25775704 -0.15785517 0.16781142 -0.81993353 -0.18270144 0.11165216 -0.16420761 -0.37381917 -0.15228575 -0.0032227356 -0.04484286 -0.2140196 0.0043954253 0.5715966 -0.10962573 -0.4217738 -0.14852262 0.64654243 -0.39489 -0.1496866 -0.20476373 0.12262186 -0.05059851 -0.13766564 -0.47178388 -0.3336405 -0.18225634 0.16539195 0.08210263 0.13088152 -0.11492996 -0.11506377 -0.04518711 0.33161983 -0.20950018 0.2982703 -0.38018906 -0.7699318 0.005622685 -0.037060022 0.14565846 -0.08291094 0.3351239 -0.2631368 -0.7519009 -0.30522507 0.028849497 -0.23897454 0.4473823 -0.08826747 -0.44918028 -0.22591384 -0.4006191 -0.14211364 0.61082244 0.17086944 0.40925166 -0.27422905 0.31909108 -0.17862806 -0.12316125 0.2424546 -0.39973167 -0.2493198 -0.04394394 0.16844526
day 	0.15945055 -0.24942122 0.31529742 -0.08952364 -0.12533271 0.17978182 -0.2771594 0.29056627 0.13217342 0.25307935 0.6739748 0.47358793 0.14875387 0.5221002 -0.7222196 -0.49294809 0.1585001 -0.050211996 0.41299307 0.1279807 -0.2802609 0.20692512 0.26903582 -0.016595941 0.19302872 0.26620936 -0.17399529 0.44909298 0.17490593 -0.20544179 -0.12066954 -0.22935824 0.23648053 0.037343413 0.028047651 -0.35521048 0.37581456 0.40325475 -0.34408507 0.3208021 0.21111971 -0.028568879 -0.4195364 -0.9662456 -0.12407313 -0.31046426 0.010818463 0.052926548 -0.39134356 -0.20383456 -0.25785285 0.32987705 -0.3116441 -0.28397807 -0.26492822 -0.26967198 0.004007537 0.16450958 -0.1625483 0.29303893 -0.3439625 -0.4519507 0.0423368 0.21310735 -0.4259651 0.82778066 0.30943096 0.20990236 0.27846587 -0.21878007 -0.3840268 0.3447964 0.2821998 -0.3376823 0.39336586 -0.28159997 0.08638285 -0.5240239 -0.22136708 -0.15479188 -0.06418544 -0.39723074 -0.12387948 -0.13478968 -0.25480103 0.15055239 0.47949255 0.2010744 -0.59416085 -0.41371274 0.108824536 -0.34902734 -0.090907596 -0.6113665 0.244089 -0.56506944 0.38145983 0.37238866 0.30549517 0.4440472
Al	0.19183943 0.46354657 0.07250562 0.44349742 -0.4633271 0.08621656 -0.46729082 -0.0013969094 0.410321 0.41404527 -0.39279345 0.2262534 -0.30904537 0.43892446 -0.017368078 -0.5123556 -0.47220388 0.2693077 -0.07498567 0.041383542 0.32872036 -0.32704198 -0.17053074 -0.21288028 0.6142232 0.48527372 0.28988078 0.43416527 -0.1594099 -0.28552508 -0.43695962 0.3927443 0.27639014 0.12326971 0.24272989 0.20316012 -0.41182488 -0.17115143 -0.5515575 0.19181229 0.090119824 0.13621835 -0.35475573 0.13405405 -0.17924826 0.16622269 -0.35775164 -0.26746535 0.044173088 -0.4757068 0.25071988 0.04669127 -0.035125583 0.2990865 0.6527576 0.358327 -0.31166157 -0.07138818 -0.08029254 -0.004705526 -0.4116139 -0.35835087 -0.009955183 0.023692004 0.029303137 0.04575544 -0.1484855 -0.17422034 0.3360892 0.07955991 -0.3130059 -0.01716759 -0.16061372 0.07983042 -0.61795235 0.10467997 0.24484341 0.17454843 -0.3493806 0.45698658 0.37607932 -0.29672307 0.07139469 0.057387874 -0.33972192 -0.4485877 0.1042891 -0.37910685 0.16579251 -0.34513608 -0.26981625 0.45079812 0.74864256 -0.11273116 0.23743099 -0.1661325 -0.6021948 -0.07772921 -0.07733354 0.1355113
fe	0.24427758 -0.65398544 -0.42127967 0.563984 -0.14860404 -0.6825613 0.77308345 0.4087301 -0.014169313 -0.26994982 -0.3047769 -0.23125681 0.46533373 0.0035542324 0.3839759 0.14560153 -0.24330002 0.40760228 0.014363289 -0.1051116 0.18417081 0.03585215 0.030990869 0.24895029 -0.66922086 -0.13205178 -0.0052430704 -0.4519289 0.04861301 0.36428484 0.21490833 0.589472 -0.18263078 -0.30072168 -0.103578985 0.17181373 1.068277 0.04888386 -0.1529544 0.47608835 -0.21183753 -0.32450232 0.40503967 0.09392616 0.66389227 -0.03796047 0.19908942 0.39444092 -0.2801204 -0.25495988 0.3140677 -0.1504003 0.23273104 -0.6799018 -0.24776761 0.11962396 -0.48930502 0.24383885 -0.27036092 -0.29573742 0.05838503 0.108339265 -0.055549365 0.3289325 0.13005428 0.5922745 -0.050935604 -0.80170345 0.12598775 -0.5091668 -0.09808384 -0.39174822 -0.28484213 0.30968833 -0.6197438 -0.41925925 -0.17497417 0.051162466 -0.26044077 -0.114149585 0.4548417 0.042411063 0.1357296 0.1380935 -0.2772157 -0.68515563 0.3810847 0.13115156 -0.04256764 0.005421467 -0.00031523407 0.38165757 -0.1614767 -0.047766104 -0.19843808 -0.6134006 0.29769838 -0.12639405 -0.011600234 0.16313405
inc	-0.42871928 -0.3469255 0.09944852 0.29677355 -0.16250287 -0.9059859 -0.52702355 -0.2168114 0.5097206 0.1328049 -0.12335334 -0.07445398 0.60595095 -0.40025136 0.56651616 -0.0837216 0.38124716 -0.26890674 0.09974265 -0.2687501 0.48372853 -0.47161183 -0.18935865 -0.11862494 -0.33393586 -0.063154794 0.26057386 0.028022796 -0.04983318 -0.21892741 0.6173525 -0.28556514 0.03003645 0.21340895 0.03745973 0.027826823 0.06508743 -0.0053686276 -0.110569194 0.4162336 -0.43237588 -0.07881474 0.19557928 -0.47032177 -0.2661657 -0.056907665 0.20573048 -0.2602448 0.27557933 0.10906856 -0.10039681 0.21880952 0.3607217 0.2677344 -0.11167594 0.756327 -0.09202395 -0.03910527 0.29964748 0.3616559 0.262163 0.22295885 0.03439459 -0.36373168 -0.12646374 -0.68153083 0.25741518 0.79361045 -0.7100438 -0.0602806 0.5017499 0.37316868 -0.19946519 0.4276922 0.59050083 -0.27225363 0.3603949 0.45691752 0.03783468 0.013944972 -0.0013605189 0.56183434 -0.0009663841 -0.66661966 0.03664557 0.24463534 -0.05033204 0.031484008 -0.19614014 -0.24817209 0.20120575 0.32588643 0.2079892 0.6895531 -0.14566311 -0.20122465 0.5295746 0.30612576 0.5122144 -0.45759565
ding 	-0.5944174 0.20917802 0.45391878 0.36351103 -0.069439046 -0.26688612 -0.4311899 0.4118628 -0.2233194 -0.54768395 0.10895984 -0.05718139 0.12096554 -0.058180228 -0.47595668 0.09326069 0.20017539 0.1939816 -0.44241986 0.07499721 0.7171416 -0.029351667 0.16935484 0.45155975 -0.36247224 -0.20047265 -0.10894184 0.38466454 -0.29386097 -0.03126263 -0.0035773534 -0.4818946 0.6853273 0.5499406 0.0936341 0.38527203 -0.10716026 -0.01633764 -0.062641 0.46561432 -0.2943522 -0.31392735 0.21843465 0.19125794 -0.0074073076 -0.4343981 -0.10413334 -0.22930104 0.77233696 0.13365917 -0.6145321 0.14265276 -0.04442288 0.53732365 -0.16593471 0.22319439 -0.46343684 -0.3661039 0.4166091 -0.23996672 -0.10253638 -0.24723797 0.27177334 -0.32823357 0.19870971 0.24695468 -0.095994644 0.041040428 -0.496279 0.081513345 -0.26857758 0.07816112 -0.4778283 0.020152703 0.1514955 0.22704844 0.5259063 -0.121115014 0.17699552 -0.22695361 -0.24306874 -0.14601256 0.275491 -0.25011298 0.29451707 -0.106069125 0.31619048 0.49347064 -0.04282736 0.012855068 -0.20164195 -0.30552965 -0.10966042 0.20393229 -0.037631676 0.26389605 0.74811375 -0.3702007 -0.017340504 0.10257423
we 	-0.7065785 -0.6058429 -0.05085541 0.07850413 -0.13264939 -0.5079562 -0.14254014 -0.27000508 0.7460282 -0.31832707 0.39030603 0.120849654 -0.16018832 -0.04233264 0.04722034 0.22025189 0.66612095 0.0833229 0.39601707 -0.06636146 0.0154289985 -0.14819758 0.03320309 -0.028218452 -0.18450847 -0.005006768 0.36585897 0.598757 0.15786642 0.09985739 -0.15349036 -0.24731979 -0.3309942 0.34680444 0.41146347 0.21425523 0.20754477 -0.37083778 0.03888359 0.4654429 0.14474843 0.15352276 -0.13224299 0.49814516 -0.11440749 -0.1197116 -0.5855406 -0.22620256 0.26092342 0.22018623 0.06866587 -0.055754963 -0.40949643 -0.09694343 -0.40251234 0.37770402 -0.12893562 0.29294604 0.13794446 -0.11989676 -0.14056024 0.25913855 0.19026445 0.076856 -0.4353849 0.18317467 0.2940054 -0.1082591 -0.010736413 0.5981834 -0.2278498 0.48385143 -0.8307242 -0.196896 0.02041807 0.10876438 -0.31581378 0.36556196 -0.6687211 0.12489807 -0.056805514 -0.8391063 0.24447937 -0.09180529 0.06916237 -0.7783042 0.091760315 -0.2944321 0.009620428 -0.03654772 0.120034575 0.65652215 -0.21691136 0.24563593 -0.11641468 0.004107915 0.48636657 -0.47195068 0.14366418 -0.17341499
x 	0.46438813 -0.25642622 0.09475222 -0.09627563 0.1361385 -0.22701868 0.47358447 0.30983132 0.32772326 -0.08246222 -0.29183805 0.30059296 -0.1813664 0.10994919 -0.16532405 -0.08391857 -0.041900165 -0.15363002 -0.015921235 -0.056981236 0.0066563934 0.25544074 -0.26925695 -0.06393569 -0.07264775 -0.25943542 0.45320892 0.02277933 0.12614943 0.2351479 -0.1133915 0.7807212 -0.7313872 -0.027434934 -0.46852744 -0.3724703 0.029474936 0.07858304 0.6221467 -0.13316403 -0.2119037 0.4935295 0.2671317 0.25507385 0.38679373 -0.37637734 0.03364432 -0.06498736 0.03741163 -0.44962245 -0.115375474 -0.215855 -0.49551484 0.13451232 -0.15354924 0.008786976 0.59368986 0.28511646 -0.36498874 0.52118397 0.5310432 0.2487307 -0.08125393 0.3721252 -0.13215548 -0.53945994 0.039585218 -0.03928172 0.023324445 0.111429945 -0.5500412 -0.46869278 -0.3922852 0.034204256 0.17348695 0.05462893 0.2108873 -0.40741992 -0.10332317 -0.06449629 0.031965382 -0.22700158 0.36404175 -0.49171087 -0.41976708 -0.1815359 0.19339061 0.0010384023 0.4792347 -0.32901487 0.8157079 -0.029237464 -0.2537533 -0.12694176 -0.32832143 -0.34366256 -0.20846206 0.45047674 -0.3211066 0.43650627
illion 	-0.09749955 0.13003859 0.30570447 0.24599051 0.48517388 0.4303436 -0.3298732 0.31954432 -0.3672129 0.17031235 -0.07808061 -0.23730566 0.44466776 0.37473923 -0.8984237 0.69386935 0.06301187 -0.04120388 0.07913361 0.18063112 0.5727456 -0.31822264 -0.34288663 0.27067333 0.45912188 0.284203 -0.1658385 -0.23804069 0.19641778 -0.26565498 0.2673079 -0.25850067 0.2798024 0.005133018 0.010944784 -0.20657174 -0.22415894 0.31787592 -0.053329125 0.104620844 -0.03474635 -0.0077567175 0.09906082 0.31737354 -0.16965505 0.47722426 -0.4946224 0.5063059 -0.24336478 0.16619062 -0.41688597 -0.013544373 -0.17277421 0.2995752 0.11115379 0.04454211 -0.618407 -0.05265477 -0.24201435 -0.11142749 0.0001103282 -0.25532472 0.39657104 0.13694733 -0.44898474 -0.34468317 0.17686264 -0.11292677 -0.14831227 0.31295913 -0.53006965 -0.47841805 -0.14936557 -0.22405826 0.115253255 0.055361655 0.08253818 -0.34800744 0.20011646 0.28589475 0.5066094 0.19371712 0.22762506 -0.072994575 -0.39627582 -0.29627958 0.191769 -0.21418776 -0.087916 0.02115395 0.4189043 0.11673625 -0.093046956 0.30359027 0.31184986 -0.29617274 -0.18353431 -0.018348075 -0.26850858 0.12444201
any 	-0.3457905 -0.17380418 -0.1157943 -0.8416575 0.36900818 -0.28213286 0.09871687 0.3329042 0.0420226 0.124769524 -0.039287727 0.361843 0.013421968 -0.14127922 -0.13135889 -0.15067321 -0.06149426 -0.054644816 0.061276995 -0.062284775 -0.30936953 0.26162305 -0.13496064 0.005655857 0.1969382 0.22110032 -0.070188746 -0.20851769 -0.18934458 0.17244002 -0.05267118 0.44269747 0.082991205 -0.439143 0.09041251 0.10932757 0.2755009 0.22602955 -0.14161968 0.46778268 0.043761253 -0.9855615 -0.22888419 0.33358487 -0.009975195 0.19106844 -0.24467811 -0.0837302 -0.9019084 0.21739987 0.15544324 -0.7352221 0.20054832 0.17205246 0.1344014 0.25101778 -0.41391698 -0.36772567 0.1581666 0.23915917 0.28503 -0.075577304 -0.384698 -0.40239352 0.34348252 -0.3673249 0.20533086 0.19464351 0.5867326 -0.4497683 -0.2313517 0.07926177 0.54816854 -0.12358098 -0.32156405 0.16813369 0.063360155 0.38470584 -0.3644691 0.391841 0.049341854 -0.24895264 0.102546126 -0.058993086 -0.11511223 0.0958473 -0.06274128 0.53961134 -0.34121498 0.20424677 -0.022808522 -0.21821696 0.007870864 -0.1192006 -0.062047135 0.18834925 0.46129775 0.20206136 -0.1634433 0.023728
ff	-0.028398002 -0.06107565 0.42519307 0.36578053 -0.018818825 -0.03190372 0.18954247 0.4970155 -0.19429047 -0.8186194 -0.6867223 -0.20440838 0.14106083 0.21405946 -0.41626927 -0.5469777 -0.21199718 0.013146073 -0.058612674 0.1480085 -0.23661055 0.7635 -0.105504185 0.20473915 0.10440187 -0.47090402 -0.35695904 0.11190708 -0.09325059 -0.0563412 0.011532746 0.64293534 0.1686828 0.6205834 -0.27058837 -0.026939552 -0.48057532 0.26165545 0.42737585 -0.14016968 -0.024583701 -0.3865233 -0.032102972 -0.036371507 -0.11154659 -0.34100044 1.2632523 0.17329381 -0.20689675 -0.681415 -0.20423236 0.024837967 -0.32609215 0.35857847 -0.8133648 -0.01744569 0.268654 0.070602365 0.1275033 0.8450814 -0.027106121 -0.45540702 0.09894918 -0.32691997 -0.35007647 0.15177888 -0.14313063 -0.5952109 0.19210693 -0.59643984 -0.76980853 -0.69484043 0.12194812 -0.18230939 0.3374064 0.2827075 0.36996186 0.13504632 0.65191185 -0.1180623 -0.050994918 -0.06982036 -0.076555386 -0.22724679 -0.3597318 0.22774515 -0.17439356 0.18564004 0.22500291 0.01146768 -0.03758976 -0.13542613 -0.058616824 -0.08431014 0.634586 0.22096287 -0.34582487 -0.10093157 -0.24976918 0.08765269
over 	0.090560794 0.6029754 0.26778328 0.18103579 -0.010789696 -0.070152275 0.89536846 -0.1210987 0.069292955 0.17492357 -0.00917685 0.10951252 -0.356094 0.16308041 0.26437843 0.2008578 0.031215064 0.36454904 -0.31826973 -0.5510343 -0.32366812 0.1830191 -0.14965567 -0.02137427 -0.34674224 -1.0484774 -0.12793654 0.32418537 0.07875313 -0.06894044 -0.34005508 0.2781808 -0.1212382 -0.041230146 0.38071588 -0.018202553 0.006726211 0.3629977 -0.13775115 0.088082366 0.6296197 -0.2456915 -0.013632804 -0.71086216 0.08794533 0.39710918 -0.47683135 0.4672106 -0.4050132 0.37544513 -0.6750715 -0.09958021 0.1261013 -0.41069445 0.027840346 0.19588599 0.043385852 0.52699983 0.11362866 -0.3526917 0.11469914 0.65836143 -0.46419656 -0.0058738515 -0.03480731 -0.1189178 0.2346705 0.18783367 0.27983007 0.09919758 0.36183363 -0.61807525 0.23551562 -0.27545977 -0.29231423 -0.5725688 -0.15517132 -0.22757305 0.014859185 0.2928652 -0.08899976 -0.21986851 -0.09598683 0.28946525 0.34105784 -0.617728 -0.14045742 0.06812915 0.063518785 0.14791484 0.1355992 -0.66556877 -0.54780614 0.13102742 0.2564657 0.086781375 0.12753142 -0.22154152 -0.39997944 -0.6567637
oll	0.17194021 -0.5470368 -0.36614078 0.029978655 -0.19429518 -0.45698094 -0.1903502 0.2249402 0.11722522 -0.16573186 -0.5074501 -0.40789255 -0.39633095 0.14653197 -0.4822843 0.59277475 0.72731173 0.5444011 -0.36520252 0.32378483 0.31474847 -0.55087143 -0.22774945 0.179491 -0.15730613 -0.13633041 -0.03676351 0.33340383 0.024591118 0.05434502 -0.34883022 0.21938126 -0.61948496 -0.0013009161 0.37557572 -0.32954276 0.2623402 -0.059428014 -0.3087758 0.12859377 0.2152937 0.11459273 -0.19845182 -0.048269495 0.39051276 0.005501583 -0.11486712 -0.30421 0.11979202 0.30621076 0.38885224 -0.21863574 0.5070191 -0.039842002 0.41367164 -0.58769226 0.1104646 -0.33010587 0.46265858 -0.10253851 0.40433514 -0.118945956 -0.115301326 0.057469863 -0.012907028 -0.2979026 0.030402996 0.23264647 -0.74469185 0.011714965 -0.105198994 0.20162064 -0.26093638 0.6948563 -0.013913944 -0.84364367 -0.16246405 0.036190204 -0.051715575 0.69579244 0.17828228 -0.11546604 0.08479199 0.07297881 -0.4183302 -0.61529493 0.18492351 0.19123805 -0.035146028 0.11582969 0.07572104 0.12073137 -0.34191963 -0.21261242 0.28048196 0.47588772 -0.018759593 -0.7330841 -0.40938836 0.043468162
Mar	-0.43126345 -0.059133485 -0.019938506 0.49724293 -0.40032524 0.0352002 -0.4497501 0.047359407 -0.36584863 0.15638946 -0.6810099 0.3371406 -0.12135677 -0.3753824 0.19464086 0.39878052 -0.35899478 -0.056290552 0.3974111 0.020948812 -0.16392419 -0.26145464 0.80263364 -0.7395859 0.40601158 -0.05963037 0.0061856955 0.10339177 0.09232954 0.05701816 -0.3134123 0.55650944 -0.06288921 -0.003280241 0.22653508 -0.7008496 -0.013723701 -0.5880711 -0.12771603 0.74542147 -0.54306865 -0.087116554 -0.32777232 0.10048316 0.041380946 -0.103933066 -0.24821752 -0.14705753 0.27999035 -0.009950019 -0.06279443 0.36977285 -0.10889213 0.45233822 0.36888987 0.30724135 -0.28432375 -0.18196303 -0.103767544 -0.38596535 -0.012843385 0.027790286 -0.08128465 -0.16534355 -0.0013522506 -0.17011826 0.33169347 -0.010213502 0.103801355 -0.56753886 -0.25361854 -0.53761566 -0.12198079 0.663239 0.9025667 0.10212019 0.52781916 -0.27051574 -0.92516166 -0.6774278 0.031975035 0.21918616 -0.53775764 -0.16431104 0.39576122 0.069464654 -0.55043715 -0.14423697 -0.520617 -0.7027072 -0.32872188 0.22600637 0.08395903 0.6589031 0.020043775 -0.38125125 -0.014929824 -0.21184824 -0.058014236 -0.035014153
other 	-0.062262446 0.1323705 -0.09049504 -0.85792553 -0.07739659 0.118088216 0.0019898564 -0.0003039986 0.37354234 -0.48457006 0.17640795 0.79913515 -0.34785753 -0.087608784 -0.43925923 -0.23826736 -0.18471986 -0.046177305 0.15908259 -0.3966874 -0.17418036 -0.46598268 -0.2779745 -0.35574687 -0.14067245 0.07971256 0.22244395 -0.14614186 0.38514495 0.07592391 0.12776555 0.5422458 0.1793761 0.098563336 0.44632605 -0.23575072 0.30927163 0.12258206 -0.14954971 0.042513378 0.011804119 -0.86647534 -0.41432992 0.55289185 0.24971059 0.14055283 -0.8567394 -0.109473325 -0.23157713 0.6906694 -0.010080874 -0.02258952 0.6185838 0.29772717 -0.26123363 0.30293062 -0.48599237 0.23200086 0.5055983 -0.16917555 -0.18551724 0.24145494 -0.13868408 -0.4749102 0.32109982 -0.5544996 -0.24534176 0.21929465 0.24658781 0.16826436 -0.20929927 0.54837865 0.17457393 -0.14297752 0.2778704 -0.51470715 -0.102060325 0.467283 -0.13459198 0.8076825 0.3649525 -0.69706404 0.04086094 0.33622614 -0.10673019 0.17762081 -0.2526918 0.022880256 -0.057162374 0.18360318 0.12547398 -0.3783501 -0.019635536 0.031210072 -0.45258915 -0.50753295 0.28220442 0.3962168 0.28392658 -0.09185512
ound 	-0.2266869 -0.25919288 0.2130515 0.20550068 -0.23467949 -0.020696998 0.32608324 -0.26281375 0.09534462 0.35834044 0.45930737 0.24678297 -0.279869 0.45084867 -0.022946432 0.07756308 -0.10344266 -0.002898015 0.16584988 0.18887886 0.20515716 -0.3174943 -0.21540098 0.18003722 0.47765929 -0.042010702 0.7341542 -0.3770286 -0.049506143 0.01160728 -0.3469643 -0.78537637 -0.13294916 -0.04410095 -0.44541723 0.020570736 0.7585106 0.45179868 -0.121275336 -0.07075843 -0.6312094 0.09097351 -0.40075558 -0.16453215 -0.34180272 -0.29024202 0.09338858 -0.27555773 0.05259153 0.39703435 -0.72847295 0.045029692 -0.097640686 -0.09266579 0.3860435 0.09264388 -0.5086272 0.1357239 0.2554175 0.480065 -0.5213735 0.35210362 -0.17505047 0.38352123 0.24091002 -0.3670609 -0.49070203 0.2128396 0.29480854 0.24809851 -0.44747907 0.5430857 0.063968405 -0.04802683 0.78814703 0.41038218 -0.1932934 0.3614061 0.10669562 0.5641122 -0.0035908744 0.11729579 0.10772436 -0.27140677 -0.017151594 -0.10841495 -0.01461646 -0.3976698 -0.3750025 -0.6281724 0.15895931 0.20476629 -0.035654932 -0.16499564 0.02930579 -0.45313227 -0.26099333 -0.14373843 -0.04901828 0.1982338
ous	-0.13871937 0.23343806 -0.7062709 0.05845216 -0.48177382 0.47431487 0.35698432 0.5540252 -0.3316579 -0.40523863 -0.5441004 -0.16632842 0.3844881 0.08682584 -0.27027664 0.46772644 0.19189718 -0.08121787 0.40136197 0.22079042 -0.07562694 0.16451427 -0.22227013 -0.044498295 -0.3739705 0.33071882 -0.59392136 0.3284086 -0.04131933 0.1490884 0.07168907 0.2784188 -0.0659823 -0.15378919 -0.10423389 -0.058170807 0.13770449 0.23245169 -0.10171515 -0.0036246069 -0.056181535 0.004656546 0.2956167 0.7420561 0.55113524 0.092253655 0.24086815 -0.085979864 0.22877797 0.69067395 -0.21984625 0.2619495 0.121191695 -0.33351254 -0.4846759 0.0046063364 0.03865961 0.7180276 -0.11594479 0.104232535 -0.1071453 -0.18299761 -0.0049420744 0.30993238 -0.36565614 0.47619224 0.0598979 0.568697 -0.2624367 -0.26897058 -0.11982477 -0.29805794 -0.44174844 0.006841533 0.15677567 -0.0071664453 -0.059851624 0.06210844 -0.043936722 -0.115347795 0.040034067 -0.25618768 0.23875678 0.23043649 -0.9336685 -0.72094196 0.06865603 -0.28961876 -0.57148767 0.15233131 -0.014707603 -0.5161792 -0.016116006 0.11484845 0.54953164 -0.026472986 -0.41823173 -0.25022358 -0.1126752 0.2015481
about 	0.061499834 0.41561693 0.41772294 0.4201548 -0.016257942 -0.42633787 -0.30855873 -0.31395066 -0.09326901 0.30405495 0.23298958 -0.35738388 0.33094054 -0.4895643 0.8068467 0.4591507 -0.55562377 -0.05545289 -0.24285325 0.40103927 0.29220793 0.066596486 0.43931773 -0.057375863 -0.65829897 -0.45878392 0.14087145 0.15297174 0.5730577 -0.37273914 0.14739017 0.29755735 -0.23998071 -0.1772908 -0.11190307 0.05387203 -0.068797246 -0.4447175 0.06404562 -0.18671535 -0.32978705 -0.07897205 -0.24067335 -0.64507216 0.1624827 0.13980263 -0.06716517 -0.23014063 -0.4054007 0.11817095 -0.08737721 -0.17705129 0.49839425 -0.29424575 -0.24376756 0.18121874 0.25954375 0.18081938 0.17302215 -0.029028885 -0.34992597 0.2157158 0.27592695 -0.40155116 -0.63042635 0.054720838 0.11102668 -0.13674708 -0.4784611 -0.09344111 -0.20856147 -0.4400666 0.06421773 0.87096846 0.0144115165 -0.4214695 -0.40679997 -0.06956185 0.02221774 -0.71942765 0.12560126 0.17918865 -0.2656331 -0.15577051 0.04878386 -0.1983121 -0.6724854 -0.017994449 -0.0639856 -0.3233038 0.11937227 0.25588998 -0.27587393 0.066649735 -0.10406644 -0.68962026 -0.008206308 0.4086033 0.5316943 -0.38246214
offic	-0.02788632 -0.3950144 0.4228008 -0.095819786 0.010575416 -0.30455896 0.050267745 -0.2735335 -0.22496657 -0.5778419 -0.36270514 0.37603837 0.18871441 -0.013572127 0.07823685 0.045904547 -0.07406232 -0.19574727 0.4895996 0.25049704 -0.28242117 -0.6526151 0.11752246 0.3512643 -0.13725065 0.5263667 -0.16129223 0.29650953 0.29372197 -0.11832844 -0.04538072 -0.16672811 0.15526834 0.2777844 0.32914916 -0.06563276 0.25089023 0.022070482 0.3390563 0.28607392 0.04396814 -0.30411392 0.58187014 0.10080676 -0.15704581 -0.40652722 -0.079863906 -0.25632936 0.40763777 -0.46045506 0.1340187 0.032022774 -0.63586617 -0.08244089 -0.26754612 0.24015053 -1.0964432 0.12147217 -0.48787257 0.55766356 0.22171456 -0.23256215 0.16094309 0.00245592 -0.25293556 -0.15145348 0.0040890425 0.13457446 -0.6112068 -0.26350105 0.16694884 0.18646033 0.06571216 0.27097622 -0.16149941 -0.1914047 0.034159176 -0.04841762 0.14048424 0.10154042 0.18588689 0.061163098 -0.030860588 -0.29630363 -0.022964824 0.52259135 0.44281912 -0.090224296 -0.18138102 0.29900995 0.097428195 0.10157949 -0.31945133 0.5120183 -0.09509501 0.3669109 0.10496248 0.30020246 0.65021515 0.08134649
ed by 	0.68563837 0.3643699 -0.5027127 -0.31395233 0.16135108 0.2478406 0.16710037 0.044144362 -0.08877918 0.0010213889 -0.40132138 -0.2562308 0.34963116 0.087603316 -0.13647401 -0.500527 -0.33743012 -0.22592025 0.056627706 -0.07112319 0.27381665 -0.35185367 -0.0405984 0.06476809 0.0362342 0.34553516 0.03766618 -0.073081516 -0.25231007 0.653721 0.035990275 0.40411007 0.0036554076 0.5170034 -0.13756734 -0.5197283 0.17130835 0.03399436 -0.4402933 -0.16180287 -0.2636651 0.14686546 -0.14542842 0.121055454 -0.15123218 0.29369676 0.08432594 0.29839483 -0.12785093 -0.23912689 -0.3978872 -0.16453105 -0.32443506 0.74395394 -0.10439238 0.2830637 -0.12145537 -0.14854866 0.5224105 -0.36412597 -0.17710026 -0.29476246 -0.41811112 -0.031671003 0.017944932 -0.4170395 0.041635156 -0.1634171 -0.15620145 -0.020607516 -0.2516095 -0.47554895 0.28571028 0.16343431 0.12281943 0.06258966 -0.37360397 0.2839897 -0.13855079 0.31317985 0.052947387 -0.5435582 0.5154698 -0.13883425 -0.060410988 0.37705946 0.3480839 -0.15478818 0.40625978 0.23603179 0.31728476 0.5498251 0.5085782 0.17737645 0.5384171 -0.263333 0.4205453 -0.15369113 -0.027229361 0.23337597
a m	0.112046726 0.3706898 -0.056338046 -0.41481018 -0.27204487 0.012198195 -0.09076248 -0.10979706 0.07925299 0.2129929 0.14309327 0.42086518 -0.7372247 -0.14844035 -0.2966547 -0.23281449 0.08423729 0.010611184 0.36853492 0.07260741 0.13465773 -0.2761001 -0.108332634 0.0082333535 0.22566682 0.10131358 -0.32334346 -0.274338 0.23212612 0.05930881 0.17591831 -0.41276518 0.006121531 0.39683056 0.2535588 -0.49032217 0.35431153 0.05537808 0.87638605 0.20568188 -0.57994694 -0.14962554 0.38171822 -0.3267275 -0.252406 -0.2570983 -0.0382979 0.14293537 0.033640582 0.4518997 -0.2605814 -0.028229207 0.20221779 -0.45475522 -0.20720617 0.43075562 0.18865295 -0.21960866 0.44431514 0.2433916 -0.3627452 -0.13522664 -0.025705472 -0.031028237 0.0016266257 -0.23917902 -0.1505082 -0.022826929 -0.35613567 -0.2737841 -0.12001321 0.2954043 0.009267747 0.5695555 0.7894372 -0.23955128 -0.2178118 0.43740195 -0.13365805 0.39381874 -0.14331296 -0.2702505 0.108743906 0.21107824 -0.1758157 0.2645509 -0.06459047 -0.16286428 -0.23448312 -0.045617715 -0.3748619 0.10283903 0.06591287 -0.29353085 -0.8428197 -0.14641681 0.0097892415 0.48476797 0.11406912 -0.019837633
